Latitude,Longitude
55.5456,37.4881
55.630419,37.477434
55.507778,37.573333
55.709023,37.877748
55.612081,37.596492
55.631927,37.467456
55.801086,37.472504
55.792742,37.604931
55.74723,37.660038
55.817778,37.635833
55.67606,37.484794
55.845712,37.347595
55.75,37.410556
55.594345,37.616566
55.738,37.604
55.692772,37.829071
55.582143,37.66173
55.89977,37.422234
55.720391,36.423468
55.63087,37.51667
55.939888,37.365971
55.845556,37.3625
55.5026,37.2915
55.69283,37.755892
55.609384,37.608047
55.802518,37.407704
55.523631,37.436625
55.802246,37.408141
55.839943,37.386162
55.670213,37.654423
55.683313,37.664703
55.856323,37.420443
55.6754,37.7967
55.730379,37.492486
55.765052,37.57807
55.810217,37.573822
55.892778,37.628889
55.677633,37.751234
55.7897,37.3731
55.805333,37.394392
55.900121,37.586285
55.846133,37.42291
55.830598,37.406052
55.719144,37.761003
55.801634,37.408022
55.59046,37.664255
55.75834,37.55824
55.888889,37.585
55.767118,37.83371
55.880114,37.557642
55.716294,37.742318
55.805833,37.636111
55.864536,37.517881
55.820574,37.525733
55.8033,37.5826
55.711398,37.762113
55.656853,37.413308
55.707403,37.589448
55.604019,37.669434
55.80599,37.819458
55.798724,37.615836
55.578854,37.581224
55.88175,37.701259
54.373611,35.651667
55.763477,37.494943
55.723461,37.796692
55.773701,37.404917
55.753411,37.571978
55.818433,37.715818
55.880041,37.679007
55.783835,37.481945
55.844722,37.378611
55.810169,37.682805
55.874688,37.434221
55.788333,37.783889
55.703721,37.57321
55.80685,37.615366
55.811,37.839
55.739722,37.468889
55.832601,37.395531
55.828028,37.418575
55.769778,37.662978
55.805894,37.394446
55.802071,37.715131
55.805521,37.513516
55.855614,37.653578
55.56062,37.591951
55.6621,37.4329
55.895278,37.631944
55.6106,37.719856
56.011902,37.191671
55.594421,37.735403
55.7099,37.5307
55.804722,37.567238
55.7499,37.801
55.737628,37.841588
55.727612,37.624923
55.767521,37.833459
55.891289,37.573638
55.878049,37.690358
55.836035,37.454248
55.4318,37.4757
55.849981,37.354878
55.7133,37.7186
55.663376,37.619755
55.725243,37.66359
55.6419,37.5331
55.738014,37.434057
55.850621,37.410243
55.651223,37.550796
55.672781,37.449399
55.663825,37.578938
55.742222,37.673056
55.746667,37.306111
55.60359,37.667034
55.837835,37.42397
55.669472,37.62513
55.6558,37.5675
37.0,55.0
55.843241,37.35491
55.7529,37.808375
55.653064,37.601665
55.721394,37.698598
55.7375,37.7647
55.4327,37.4937
55.4828,37.4634
55.668847,37.456091
55.8596,37.4765
55.773508,37.612231
55.828227,37.580549
55.799143,37.781774
55.680911,37.608776
55.842446,37.804019
55.8943,37.5431
55.812869,37.619816
55.614225,37.73583
55.8475,37.660833
55.690556,37.55
55.794,37.609
55.60605,37.534896
55.271134,37.1316
55.580989,37.70128
55.706248,37.622778
55.874444,37.6875
55.657185,37.619141
55.665786,37.808204
55.864969,37.432855
55.757595,37.74802
55.576355,37.117674
55.0,37.0
55.700378,37.764999
55.745545,37.749238
55.7604,37.6575
55.784,37.596
55.804115,37.463433
55.64761,37.76222
55.807094,37.459527
55.885548,37.585924
55.993741,37.209287
55.621586,37.730133
55.873,37.5209
55.600471,37.585119
55.813792,37.472173
55.906,37.532
55.856088,37.438389
55.7469,37.7662
55.750286,37.565539
55.76868,37.745075
55.945513,37.343794
55.739536,37.532966
55.808583,37.473378
55.7923,37.5881
55.801287,37.555014
55.768052,37.692332
55.643305,37.361197
55.989826,37.152849
55.313108,37.237161
55.667002,37.807624
55.711936,37.752843
55.970046,37.168411
55.941034,37.356248
55.658953,37.410864
55.991709,37.186532
55.616337,37.711575
55.413986,37.258705
55.7895,37.7516
55.761678,37.789632
55.778082,37.733005
55.579691,37.127802
55.711561,37.819726
55.601026,37.663236
55.719498,37.84008
55.769009,37.474818
55.844557,37.559857
55.886625,37.585151
55.746119,37.490866
55.806585,37.7987
55.841,37.3944
55.8771,37.4296
55.9819,37.1852
55.7958,37.7424
55.658792,37.490352
55.858726,37.511254
55.855432,37.514405
55.742671,37.676228
55.76378,37.590359
55.49138,37.542243
55.746944,37.514167
55.797486,37.548554
55.720874,37.622445
55.6542,37.5937
55.499951,37.594614
55.870026,37.472316
55.868248,37.538774
55.744386,37.682794
55.762469,37.717899
55.7947,37.5776
55.632431,37.619164
55.7226,37.4453
55.805,37.440556
55.763447,37.560679
55.82436,37.523653
55.7897,37.3731
55.785864,37.665253
55.655741,37.49544
55.635762,37.514879
55.743772,37.614855
55.769205,37.597103
55.773133,37.590955
55.891624,37.385466
55.831667,37.640556
55.641287,37.655576
55.745245,37.421982
55.5108,37.5744
55.602124,37.657549
55.766389,37.556667
55.837151,37.50491
55.701743,37.521884
55.799508,37.583649
55.852,37.677
55.9,37.585
55.75,37.779167
55.87968,37.731042
55.79253,37.556967
55.758611,37.619722
55.788333,37.378056
55.870273,37.675735
55.680294,37.595108
55.843079,37.455697
55.829902,37.589228
55.651111,37.835278
55.791167,37.686228
55.633302,37.619698
55.696847,37.804567
55.721325,37.627048
55.722763,37.648582
55.749167,37.644722
55.75011,37.431847
55.735912,37.519737
55.871667,37.46
55.793333,37.3575
55.604839,37.668934
55.730832,37.660865
55.75971,37.550594
55.816498,37.56393
55.601944,37.483611
55.776863,37.747082
55.773533,37.485219
55.736878,37.796026
55.4697,36.9278
55.57564,37.596534
55.64283,37.765079
55.550582,37.542686
55.63352,37.447672
55.745556,37.556667
55.699266,37.394822
55.433481,37.254657
55.67601,37.72731
55.544444,37.541944
55.352764,37.184141
55.777937,37.820277
55.7303,37.5492
55.550109,37.543792
55.619921,37.446288
55.705,37.269167
55.85,37.519444
55.834843,37.391968
55.81006,37.388706
55.61306,37.587177
55.784139,37.47282
55.993836,37.212245
55.807112,37.504846
55.754542,37.532859
55.834776,37.454115
55.611072,37.603447
55.744722,37.686944
55.529062,37.388996
55.865916,37.446954
55.760368,37.561044
55.982893,37.17945
55.7775,37.580556
55.738473,37.507313
55.765675,37.471527
55.771206,37.517262
55.679167,37.718889
55.791939,37.679404
37.3295,55.6022
55.991193,37.21542
55.71054,37.490062
55.778111,37.460281
55.78648,37.560174
55.671837,37.448133
55.5667,37.4464
55.620299,37.719268
55.8155,37.6124
55.787879,37.706248
55.688056,37.978333
55.812396,37.577756
55.77948,37.5473
55.663602,37.469384
55.7178,37.5692
55.708889,37.833889
55.505833,37.403889
55.678032,37.685723
55.660172,37.645919
55.671455,37.496473
55.863312,37.561607
55.817867,37.744292
55.585961,37.551527
55.830216,37.646091
50.5528,37.1572
55.69909,37.837547
55.753932,37.637304
55.720278,37.5825
55.769712,37.485802
55.88,37.5575
55.72029,37.609701
55.631123,37.767017
55.870422,37.560353
55.664445,37.469221
55.819687,37.497143
55.811362,37.605815
55.624382,37.711117
55.810157,37.468722
55.8287,37.7671
55.787843,37.748294
55.724415,37.82743
55.848867,37.640104
55.605239,37.600687
55.701509,37.749517
55.761111,37.419444
55.76329,37.678202
55.532,37.374
55.804167,37.711389
55.759505,37.646949
55.644669,37.674152
55.6929,37.8159
55.768571,37.667613
55.76542,37.470031
55.623326,37.727748
55.432422,36.820765
55.7981,37.5419
55.687778,37.486667
55.763889,37.406111
55.618849,37.50505
55.648076,37.538588
55.748559,37.559499
55.850361,37.362689
55.532365,37.229394
55.733375,37.712245
55.7725,37.597222
55.766519,37.522988
55.790833,37.7025
55.80927,37.817624
55.805869,37.53868
55.872662,37.630738
55.664167,37.533056
55.4321,37.3346
55.665762,37.838759
55.656605,37.571214
55.739065,37.672806
55.991667,37.214722
55.768541,37.667677
55.848,37.627
55.546667,37.543056
55.8329,37.651
55.81949,37.67068
55.5098,37.4933
55.591315,37.59985
55.759167,37.646944
55.637359,37.337862
55.629768,37.612442
55.602843,37.605077
55.830278,37.361111
55.810705,37.77522
55.712734,37.411001
55.8886,37.5414
55.621952,37.743011
55.789441,37.782889
55.764557,37.824951
55.70978,37.621507
55.591291,37.286847
55.735095,37.429647
55.683889,37.724167
55.670835,37.51973
55.6856,37.5497
55.619668,37.394494
55.7022,37.7892
55.888024,37.399683
55.8311,37.5292
55.8639,37.5092
55.5464,37.5489
55.9811,37.6064
55.71369,37.837456
55.8792,37.5211
55.694535,37.408335
55.6539,37.5919
55.85,37.615
55.77215,37.663901
55.547171,37.549403
55.733771,37.455813
55.403333,37.261111
55.7807,37.3699
55.853938,37.35373
55.8719,37.5208
55.860695,37.617299
55.691131,37.721495
55.881486,37.684275
55.853,37.637
55.700759,37.73263
55.705278,37.585556
55.623295,37.704765
55.838147,37.532418
55.8706,37.5556
55.6809,37.5144
55.638952,37.459323
55.7025,37.788056
55.761326,37.379444
55.745885,37.423721
55.880872,37.729647
55.739397,37.576418
55.78067,37.469849
55.985658,37.153068
55.8669,37.485
55.7424,37.8209
55.739636,37.84124
55.769168,37.572613
55.8431,37.5647
55.793302,37.691345
55.761871,37.778141
55.680911,37.749377
55.909351,37.541707
55.893445,37.677173
55.6173,37.3858
55.6742,37.7508
55.8208,37.6426
55.940556,37.355833
55.847607,37.359092
55.4205,37.4733
55.6718,37.7243
55.683681,37.737751
55.710813,37.818946
55.4142,37.1942
55.756631,37.777369
55.748039,37.583102
55.8475,37.658333
55.746856,37.494235
55.782648,37.728768
55.797773,37.718066
55.792341,37.779753
55.794,37.77544
55.5733,37.5911
55.643379,37.506997
55.901667,37.395278
55.637112,37.67403
55.720379,37.787797
55.771294,37.417311
55.772587,37.432791
55.682529,37.535996
55.742257,37.650119
55.782655,37.74087
55.745026,37.888134
55.761608,37.579164
55.731944,37.623889
55.809167,37.455
55.791167,37.6134
55.979201,37.17353
55.8753,37.531
55.805,37.528056
55.883889,37.605
55.852,37.784
55.846575,37.360476
55.8711,37.7057
55.726754,37.460343
55.675278,37.466389
55.738889,37.586667
55.885556,37.585556
55.816667,37.639167
55.773333,37.590556
56.0161,37.2069
55.629722,37.599722
55.7823,37.5608
55.647108,37.45029
55.796957,37.495351
55.8456,37.5806
55.696667,37.844167
55.705,37.5814
55.76495,37.658794
55.701667,37.622778
55.791667,37.707222
55.790437,37.743112
55.779167,37.723056
55.848,37.792583
55.88772,37.679522
55.804568,37.416083
55.803838,37.757767
55.666537,37.550937
55.827811,37.419519
55.683621,37.62326
55.687778,37.431944
55.848259,37.422209
55.58567,37.688438
55.741584,37.584389
55.871374,37.48371
55.775825,37.723113
55.691792,37.602124
55.3144,37.3113
55.66253,37.656476
55.6936,37.8522
55.7096,37.5833
55.845,37.364167
55.736878,37.69617
55.721291,37.627562
55.796667,37.584167
55.56799,37.567993
55.640278,37.524444
55.602208,37.471039
55.705656,37.690898
55.75545,37.537199
55.657643,37.841453
,
55.738708,37.529836
55.8818,37.6773
55.732245,37.6399
55.9,37.552
55.474204,37.535829
55.750998,37.600858
55.822586,37.494825
55.697275,37.710721
55.7092,37.7444
55.565412,37.58661
55.647761,37.720571
55.875,37.738
55.838386,37.646531
55.640199,37.535058
55.840975,37.352077
55.77256,37.65465
55.847347,37.580398
55.754306,37.568588
55.657907,37.841313
55.841386,37.352057
55.874648,37.689947
55.80899,37.483638
55.811944,37.556667
55.79563,37.596953
55.733273,37.625576
55.893611,37.610833
55.376526,37.395916
55.8525,37.518333
55.7953,37.5831
55.9145,37.2145
55.908,37.548
54.75609,37.596516
55.806667,37.638056
55.614433,37.611549
55.679091,37.667806
,
55.988889,37.145
55.577726,37.68892
55.75565,37.22069
55.609344,37.602543
55.818889,37.398056
55.660948,37.61039
55.875,37.584
55.805,37.615
55.5511,37.5319
55.685732,37.477745
55.583057,37.680557
55.8635,37.5755
55.702621,37.681046
55.6375,37.5103
55.749126,37.655871
55.701146,37.838995
55.678338,37.165095
55.807997,37.726953
55.797723,37.396088
55.887741,37.558757
55.661667,37.481944
55.857778,37.35
55.758014,37.549789
55.2925,37.2457
55.868,37.662
55.75698,37.578253
55.623821,37.707882
55.480833,37.483889
55.613014,37.730409
55.747778,37.638333
55.7675,37.527778
55.864,37.662
55.618206,37.744736
55.703226,37.63341
55.883796,37.468218
55.899,37.6316
55.431071,37.318625
55.4746,37.1735
55.756196,37.532301
55.418765,36.841924
55.814455,37.407482
55.9461,37.5406
55.742222,37.841667
55.65735,37.560529
55.735978,37.699006
55.676667,37.564167
55.546667,37.545556
55.793175,37.691474
55.553056,37.559167
55.746,37.599
55.670936,37.519952
55.8561,37.4792
55.740641,37.605504
55.792447,37.600145
55.682114,37.589274
55.613846,37.373771
55.69023,37.622022
55.606473,37.295555
55.514,37.3611
55.777412,37.479182
55.709585,37.920642
55.591679,37.527709
55.860556,37.498333
55.864,37.605
55.900833,37.585
55.572123,37.668201
55.4515,37.3553
55.78304,37.66256
55.684867,37.582576
55.884831,37.408822
55.85,37.565
52.5475,37.521667
55.51001,37.370118
55.767239,37.475317
55.815973,37.510282
55.8019,37.5353
55.764444,37.638333
55.611252,37.602177
55.711598,37.81963
55.728494,37.47444
55.667795,37.450022
55.701497,37.521701
55.764551,37.7843
55.418056,36.874167
55.7825,37.515556
55.813924,37.565914
55.726778,37.611662
55.8687,37.5573
55.743917,37.82082
55.724059,37.616383
55.752821,37.639439
55.751667,37.579444
55.8681,37.7494
55.601944,37.502778
55.614026,37.262964
55.807143,37.506473
55.6708,37.5547
55.867257,37.640394
55.863,37.606
54.771944,37.824167
55.734843,37.682419
56.001081,37.21256
55.806928,37.462253
55.855,37.663
55.784151,37.664899
55.728173,37.634246
55.776944,37.601944
55.0,37.0
55.756389,37.656944
55.627699,37.425334
55.750044,37.676668
55.734064,37.61266
55.829,37.619
55.878732,37.548212
55.6478,37.7133
55.614383,37.706354
55.728889,37.493611
55.992778,37.251111
55.807522,37.50402
55.898889,37.630833
55.818054,37.457328
55.896,37.585
55.8755,37.525
55.806581,37.706591
55.760556,37.832222
55.825556,37.569444
55.814714,37.469237
55.871784,37.64622
55.621983,37.675884
55.788045,37.788664
55.659216,37.562997
55.656872,37.597886
55.873475,37.567996
55.8522,37.6319
55.856931,37.509113
55.859167,37.575556
55.5389,37.5722
55.429592,37.276139
55.757162,37.236603
55.613037,37.73053
55.742222,37.418333
55.701859,37.831957
55.7731,37.1517
55.621399,37.682217
55.673011,37.739711
55.7277,37.2002
55.745376,37.549424
55.652122,37.835059
55.6875,37.603333
55.808333,37.493056
55.627079,37.597103
55.766944,37.531944
55.860278,37.495556
55.6436,37.7247
55.88,37.683889
55.490556,37.568056
55.700044,37.762649
55.77317,37.523589
55.740278,37.503056
55.8241,37.6122
55.671389,37.550556
55.643299,37.355372
55.545556,37.585278
55.563056,37.574444
55.677778,37.596944
55.632222,37.466667
55.0,37.0
55.89678,37.506788
55.6549,37.7639
55.648889,37.4075
55.611881,37.491371
55.798796,37.342197
55.778056,37.516389
55.790425,37.584057
55.825556,37.573056
55.6483,37.7432
55.941944,37.358056
55.486939,37.515296
55.734722,37.840556
55.188889,37.870278
55.546944,37.568333
55.71579,37.46261
55.77984,37.4878
55.785365,37.39975
55.890833,37.510556
55.880556,37.45
55.851944,37.5325
55.587683,37.639503
55.7169,37.7122
55.8422,37.4353
55.876074,37.568003
55.610735,37.486347
55.2035,37.1567
55.4571,37.2455
55.8772,37.6672
55.868089,37.673908
55.603889,37.464167
55.845053,37.348366
55.677573,37.751847
55.79018,37.58378
55.786082,37.676615
55.74752,37.874089
55.681389,37.514167
55.706356,37.622406
55.736667,37.520556
55.812725,37.476522
55.756782,37.58837
55.847116,37.36079
55.890331,37.587469
55.679018,37.929568
55.6192,37.6672
55.791667,37.510278
55.6833,37.5483
55.9558,37.3878
55.4339,37.3215
55.606667,37.713056
55.68,37.5242
55.7017,37.5792
55.702416,37.814244
55.867377,37.462102
55.852259,37.638613
55.656389,37.480278
55.768746,37.580495
55.889699,37.588874
55.582115,37.661728
55.6594,37.5628
55.63115,37.600596
55.441918,36.881232
55.775644,37.584336
55.791076,37.799492
55.7972,37.3798
55.647422,37.367935
55.731667,37.835556
55.88021,37.730656
55.806,37.512
55.70568,37.8022
55.6475,37.478889
55.843056,37.569444
55.881179,37.650651
55.877414,37.587167
55.653889,37.355
55.611944,37.493056
55.800159,37.405765
55.86,37.554167
55.6793,37.4823
55.983816,37.161969
55.794167,37.555556
55.573947,37.681925
55.839513,37.362128
55.995453,37.232097
55.861,37.688
56.000439,37.209728
55.77866,37.45709
55.7669,37.6317
55.812351,37.478367
55.679296,37.661433
55.825833,37.572778
55.848,37.591
55.868808,37.485504
55.798573,37.535284
55.757464,37.546517
55.850743,37.452522
55.795492,37.495689
55.868,37.61
55.863386,37.607253
55.574135,37.56614
55.87,37.591
55.784716,37.460432
55.607754,37.733326
55.741837,37.653644
55.773061,37.488291
55.818928,37.574905
55.785207,37.689468
55.15,37.7
55.8607,37.6024
55.6871,37.5452
55.621105,37.724188
55.987237,37.233896
55.68272,37.844199
55.863514,37.548389
55.797001,37.513588
55.678056,37.571944
55.604056,37.756836
55.906,37.532
55.869,37.631
55.864861,37.42894
55.638333,37.340556
55.435657,37.634554
55.799629,37.583898
55.807778,37.531944
55.898464,37.589217
55.869686,37.534552
55.801959,37.507647
55.881434,37.538327
55.785737,37.566514
55.742458,37.428249
55.838333,37.5725
55.871,37.605
55.878396,37.546572
55.806911,37.458062
55.578824,37.602221
55.746747,37.681496
55.704722,37.769722
55.861944,37.693889
55.888889,37.662778
55.794919,37.709057
55.773056,37.616667
55.674513,37.776279
55.582494,37.174771
55.836,37.636
55.842205,37.665467
55.611117,37.579089
55.8644,37.6267
55.82128,37.623822
55.743975,37.624912
55.808611,37.390556
55.802153,37.735422
55.58262,37.596384
55.838056,37.378056
55.865556,37.4475
55.982905,37.177604
55.873611,37.712222
55.735157,37.837987
55.851944,37.783889
55.992657,37.21447
55.657889,37.541281
55.817222,37.743056
55.397545,37.240434
55.892,37.587
55.7178,37.6639
55.835,37.636944
55.620575,37.720871
55.801111,37.745
55.700348,37.545948
55.727146,37.439432
55.645352,37.545391
55.893,37.5
55.621296,37.764328
55.483889,37.375
55.85949,37.602811
55.7963,37.616
55.992945,37.227291
55.751389,37.788333
55.751258,37.799503
55.898513,37.586868
55.859,37.5949
55.807222,37.636389
55.840833,37.586944
55.797778,37.613889
55.597118,37.619781
55.884182,37.58646
55.955833,37.568889
55.816565,37.405068
55.779318,37.557267
55.427942,36.857157
55.8462,37.5839
55.592479,37.731321
55.0,37.0
55.804022,37.400467
55.792814,37.611866
55.582153,37.251399
55.73508,37.03719
55.8591,37.5092
55.849,37.589
55.895368,37.586706
55.623756,37.654694
55.677808,37.601534
55.765487,37.732136
55.72308,37.610632
55.813,37.599
55.894444,37.601667
55.681686,37.664706
55.750203,37.324353
55.896419,37.650833
55.79829,37.818922
55.602978,37.348645
55.901322,37.62002
55.87,37.664444
55.881944,37.450833
55.604287,37.336897
55.865991,37.680323
55.889167,37.630278
55.801667,37.543333
55.679732,37.64931
55.579548,37.683933
55.8,37.515677
55.855805,37.672505
55.758611,37.393333
55.802246,37.751019
55.851944,37.648889
55.869874,37.664555
55.859049,37.660304
55.801944,37.636667
55.806,37.616
55.531111,37.351111
55.654947,37.559842
55.998143,37.160588
55.864147,37.665614
55.6953,37.4077
55.864336,37.547674
55.827778,37.650833
55.700239,37.54583
55.606389,37.579167
55.605106,37.759709
55.5694,37.1942
55.608158,37.602047
55.609535,37.608917
55.61133,37.603063
55.681601,37.664459
55.716667,37.4075
55.8329,37.6524
55.700686,37.505586
55.8034,37.6188
55.648506,37.744292
55.679187,37.64298
55.844768,37.524624
55.811389,37.411944
55.614141,37.747446
55.721986,37.622402
55.702887,37.616329
55.701618,37.521797
55.646139,37.450805
55.76463,37.784214
55.881944,37.450833
55.652778,37.735833
55.683633,37.461727
55.796444,37.379029
55.627914,37.656567
55.633333,37.648889
55.803056,37.715278
55.739722,37.504167
55.646944,37.410833
55.8289,37.5122
55.837422,37.658944
55.758119,37.407269
55.641389,37.605556
55.863333,37.644444
55.66785,37.624008
55.727222,37.471111
55.820833,37.445556
55.5478,37.8745
55.642555,37.61953
55.660833,37.455833
55.80387,37.426146
55.7948,37.5724
55.78738,37.742601
55.638934,37.352207
55.874167,37.511667
55.871,37.71
55.655319,37.648357
55.97726,37.154611
55.8356,37.6352
55.7927,37.6072
55.743866,37.862127
55.711735,37.618561
55.711459,37.626082
55.6864,37.9192
55.816703,37.727788
55.716944,37.461667
55.807778,37.637778
55.57564,37.600601
55.722585,37.770878
55.652778,37.733889
55.637778,37.815833
55.645278,37.364722
55.818656,37.837901
55.751765,37.574776
55.680556,37.749167
55.7925,37.616111
55.875556,37.533889
55.793298,37.805663
55.698032,37.528503
55.8946,37.6158
55.7367,37.7514
55.65,37.726389
55.759216,37.345116
55.858,37.695
55.684167,37.853056
55.846667,37.578889
55.660833,37.776944
55.596777,37.66256
55.9527,37.5589
55.833809,37.39877
55.805231,37.536056
55.869,37.663
55.738983,37.402933
55.715478,37.838759
55.4812,37.3541
55.861,37.696
55.89,37.5879
55.643611,37.348889
55.805,37.644
55.836667,37.537778
55.81513,37.555636
55.893,37.5
55.557653,37.553711
55.69074,37.133703
55.8133,37.7936
55.750475,37.450912
55.7,37.853889
55.6667,37.7694
55.859394,37.644042
55.943,37.5436
55.7212,37.816
55.789444,37.608056
55.753359,37.79829
55.886,37.48
55.5308,37.345
55.7125,37.815
55.678207,37.653847
55.715833,37.798056
55.712063,37.684307
55.786944,37.544167
55.642017,37.619586
55.703889,37.846389
55.874891,37.548943
55.891944,37.529167
54.584546,37.646788
55.681816,37.775384
55.805,37.839
55.643959,37.619324
55.787778,37.465
55.644787,37.673828
55.815278,37.685
55.575,37.5792
55.591999,37.651142
55.864327,37.452926
55.7146,37.5911
55.7889,37.6589
55.4441,37.4556
55.803933,37.757888
55.713358,37.620933
55.712222,37.815278
55.649578,37.729336
55.470278,37.4225
55.5886,37.4747
55.815556,37.638056
55.794444,37.668889
55.76395,37.768924
55.656111,37.619753
55.8575,37.560278
55.71154,37.83679
55.791667,37.684167
55.849876,37.368151
55.89364,37.38623
55.830198,37.552739
55.8639,37.5092
55.728056,37.678611
55.757778,37.839444
55.849268,37.417757
55.471944,37.441667
55.791111,37.783056
55.791661,37.789214
55.737581,37.437691
55.5015,37.58
55.4119,37.3251
55.648056,37.739444
55.8125,37.793889
55.651265,37.399981
55.704167,37.551389
55.794905,37.495905
55.851411,37.390396
55.7875,37.744444
55.0,37.0
55.724021,37.449028
55.824,37.638
55.856948,37.407428
55.650619,37.726622
55.468499,37.473505
55.806057,37.63666
55.85,37.598
55.910833,37.576944
55.896,37.612
55.624128,37.591635
55.842778,37.800833
55.609131,37.662645
55.8356,37.3472
55.813726,37.637411
55.6731,37.8061
55.9953,37.231616
55.8047,37.5256
55.62952,37.591222
55.636782,37.619838
55.632408,37.622849
55.720046,37.606333
55.659946,37.751942
55.707344,37.812031
55.866101,37.585055
55.622823,37.595408
55.724476,37.778796
55.833066,37.389168
55.521667,37.384444
55.613373,37.581497
55.644967,37.581209
55.6639,37.5789
55.631925,37.619894
55.681205,37.683199
55.573711,37.579465
55.651642,37.619381
55.677603,37.665178
55.813416,37.83336
55.598823,37.713486
55.684238,37.623377
55.658648,37.732456
55.622948,37.610357
55.692566,37.8295
55.616774,37.708132
55.772397,37.604588
55.678027,37.625225
55.855143,37.652678
55.832778,37.595
55.640716,37.617238
55.833889,37.390278
55.897778,37.551944
55.668056,37.508056
55.636022,37.619877
55.644985,37.656033
55.582669,37.59706
55.654814,37.740698
55.6944,37.9103
55.71187,37.673943
55.763507,37.654921
55.886986,37.673557
55.639444,37.458333
55.989167,37.150556
55.908,37.548
55.727778,37.537778
55.674506,37.467195
55.73152,37.490115
55.7414,37.6011
55.674991,37.654755
55.716944,37.406389
55.848889,37.589444
55.75183,37.412045
55.6769,37.5586
55.687429,37.622335
55.71743,37.63386
55.842371,37.438975
55.701429,37.62139
55.0,37.0
55.6724,37.448734
55.668539,37.542944
55.630504,37.751352
55.643056,37.468333
55.7131,37.4747
55.61185,37.298423
55.730833,37.636667
55.8264,37.5728
55.8836,37.5267
55.657489,37.79881
55.633255,37.648842
55.887413,37.655672
55.664045,37.607436
55.9839,37.1528
55.828889,37.649167
55.6977,37.4982
55.752541,37.412737
55.634485,37.450252
55.703504,37.518278
55.9366,37.5462
55.7838,37.5142
55.998033,37.21122
55.746594,37.582444
55.586948,37.60301
55.0,37.0
55.773025,37.632186
55.763296,37.560389
55.2457,37.1135
5.835,4.417778
55.726651,37.769709
55.6983,37.8067
55.876389,37.716667
55.7919,37.5765
55.873824,37.547386
55.762927,37.66094
55.66994,37.536032
55.740125,37.8748
55.650256,37.533116
55.611057,37.603447
55.849566,37.441707
55.620442,37.39838
55.821667,37.621111
55.647441,37.74367
55.907778,37.547778
55.315833,37.153333
55.700333,37.421898
55.609496,37.717527
55.39827,37.440033
55.0,37.0
55.0,37.0
55.6531,37.5453
55.841816,37.393963
55.718413,37.409041
55.620575,37.424122
55.605887,37.7425
55.0,37.0
55.8394,37.4914
55.625052,37.616801
55.738889,37.431944
55.0,37.0
55.838152,37.636683
55.622023,37.403426
55.431944,37.162778
55.861,37.613
55.873752,37.674876
55.658494,37.759731
55.868333,37.408889
55.621718,37.734386
55.704137,37.621822
55.855733,37.410829
55.7057,37.6214
55.723032,37.672847
55.72363,37.839371
55.764853,37.54833
55.70036,37.732458
55.866932,37.49151
55.854444,37.395278
55.825,37.643
55.58835,37.721665
55.911257,37.535391
55.728611,37.545556
55.704592,37.731643
55.586337,37.597489
55.624242,37.710846
55.6647,37.74
55.187,37.124
55.793098,37.485418
55.717578,37.613623
55.5981,37.2036
55.651,37.345
55.7972,37.5556
55.635589,37.760436
55.778321,37.44021
55.5818,37.68448
55.806581,37.706441
55.5419,37.5581
55.645546,37.489761
55.751372,37.570882
55.722778,37.610278
55.6375,37.5103
55.5983,37.5344
55.597456,37.448916
55.775201,37.539245
55.6664,37.5506
55.6689,37.5911
55.900023,37.544014
55.712127,37.381899
55.9149,37.545
55.795902,37.714348
55.8147,37.8439
55.9669,37.5978
55.536463,37.393309
55.897778,37.576944
55.73803,37.509106
55.5775,37.691888
55.7364,37.3744
55.548,37.789
55.613068,37.587147
55.703909,37.667731
55.712249,37.622582
55.67854,37.858565
55.618924,37.392539
55.590606,37.372377
55.851111,37.6
55.769585,37.523535
55.8392,37.4864
55.907414,37.53891
55.709,38.781
55.1089,37.6033
55.865556,37.626389
55.712522,37.067013
55.881,37.709
55.596395,37.537826
55.3738,37.2524
56.0326,37.8618
55.752955,37.499206
55.865,37.681
55.805477,37.63677
55.6419,37.5289
55.692584,37.755332
55.752825,37.603728
55.745843,37.77408
55.549702,37.554917
55.7513,37.5313
55.746228,37.634182
55.703117,37.530783
55.855224,37.44655
55.837977,37.432317
55.7927,37.5769
55.852187,37.679477
55.733831,37.40564
55.7379,37.6817
55.864909,37.429519
55.640568,37.619759
55.790009,37.609849
55.578248,37.685648
55.660556,37.705556
55.866969,37.486052
55.89,37.586
55.661181,37.433327
55.8039,37.5157
55.904,37.574
55.6744,37.5719
55.802487,37.40761
55.8122,37.645
55.993031,37.227293
55.8115,37.5853
55.980556,37.161667
55.61944,37.543034
55.977039,37.14912
55.812263,37.402816
55.642007,37.762476
55.7637,37.7509
55.692888,37.815755
55.717045,37.409671
55.8625,37.5843
55.630278,37.7425
55.611981,37.71693
55.632,37.4674
55.376575,37.395948
55.661509,37.485758
55.6562,37.7415
55.7037,37.825
55.859201,37.620352
55.452,37.754
55.587799,37.352861
55.7832,37.6881
55.848814,37.385146
55.4836,37.2833
55.716717,37.406248
55.682484,37.563769
55.736136,37.624311
55.68322,37.568818
55.579361,37.667049
55.881667,37.488333
55.723232,37.280884
55.744713,37.613923
55.703553,37.621561
55.836446,37.453991
55.762682,37.773996
55.61,37.5333
55.646511,37.654651
55.811483,37.81822
55.733611,37.668333
